levelId,moduleName,title,type,duration,order,videoUrl,content,locked,programId,simulatorId
cuarto-egb,Introducción a Arduino,Conociendo el Arduino UNO,tutorial,25 min,11,,"Explora cada parte del Arduino UNO: los pines digitales, los pines analógicos, el puerto USB, el botón de reset. Aprenderás para qué sirve cada componente y cómo se conecta a tu computadora.",false,robotica,tinkercad
cuarto-egb,Introducción a Arduino,Tu primer programa: Blink,tutorial,30 min,12,,"¡Hola Mundo en Arduino! El programa Blink hace parpadear un LED. Aprenderás la estructura básica de un programa Arduino: setup() y loop(), y los comandos digitalWrite() y delay().",false,robotica,tinkercad
cuarto-egb,Introducción a Arduino,Proyecto: Luces de policía,project,40 min,13,,"Programa luces que alternan como las de un carro de policía. Usarás dos LEDs y modificarás los tiempos de delay() para crear diferentes patrones de parpadeo.",false,robotica,tinkercad
cuarto-egb,Proyecto Final,Diseñando mi robot,activity,30 min,14,,"Planifica tu proyecto final: un robot con sensores y luces. Dibujarás el esquema del circuito, listarás los componentes necesarios y escribirás el pseudocódigo de lo que hará tu robot.",false,robotica,tinkercad
cuarto-egb,Proyecto Final,Construyendo mi robot,project,50 min,15,,"¡Es hora de construir! Siguiendo tu diseño, armarás el circuito completo en Tinkercad. Conectarás sensores, LEDs y el Arduino, y escribirás el código que le dará vida a tu creación.",false,robotica,tinkercad
cuarto-egb,Proyecto Final,Presentación y demostración,activity,30 min,16,,"Presenta tu proyecto a la clase. Explica cómo funciona, qué problemas encontraste y cómo los resolviste. Demuestra tu robot en acción y responde preguntas de tus compañeros.",true,robotica,tinkercad
cuarto-egb,Pensamiento Computacional,¿Qué es la Inteligencia Artificial?,video,20 min,1,,"La IA está en todas partes: en tu teléfono, en los videojuegos, en los carros. Pero ¿qué es realmente? Descubre cómo las computadoras pueden 'aprender' y tomar decisiones, y por qué esto es diferente a la programación tradicional.",false,ia,scratch
cuarto-egb,Pensamiento Computacional,Humanos vs Máquinas,activity,25 min,2,,"¿Qué pueden hacer mejor los humanos? ¿Y las máquinas? Jugaremos a clasificar tareas y descubrirás que cada uno tiene sus fortalezas. Los humanos somos creativos; las máquinas son rápidas y precisas.",false,ia,scratch
cuarto-egb,Pensamiento Computacional,Algoritmos en la vida diaria,video,15 min,3,,"Un algoritmo es una receta paso a paso. Cuando te cepillas los dientes, sigues un algoritmo. Cuando haces un sándwich, sigues un algoritmo. Aprenderás a pensar como una computadora descomponiendo problemas en pasos simples.",false,ia,scratch
cuarto-egb,Pensamiento Computacional,Creando algoritmos,activity,30 min,4,,"Escribe algoritmos para tareas cotidianas: hacer la cama, preparar cereal, llegar a la escuela. Descubrirás que los detalles importan mucho cuando le das instrucciones a una máquina.",false,ia,scratch
cuarto-egb,Reconocimiento de Patrones,¿Cómo aprenden las máquinas?,video,20 min,5,,"Las máquinas aprenden encontrando patrones en los datos. Es como cuando aprendiste a reconocer perros: viste muchos perros diferentes hasta que tu cerebro encontró el patrón. Las computadoras hacen lo mismo, pero con millones de ejemplos.",false,ia,teachable
cuarto-egb,Reconocimiento de Patrones,Teachable Machine: Tu primer modelo,tutorial,35 min,6,,"Usa Teachable Machine de Google para crear tu primer modelo de IA. Entrenarás a la computadora para reconocer diferentes objetos usando la cámara de tu computadora. ¡Es más fácil de lo que crees!",false,ia,teachable
cuarto-egb,Reconocimiento de Patrones,Entrenando con más datos,tutorial,30 min,7,,"Descubre por qué más datos = mejor IA. Experimentarás agregando más fotos de entrenamiento y verás cómo mejora la precisión de tu modelo. Aprenderás sobre datos de entrenamiento y datos de prueba.",false,ia,teachable
cuarto-egb,Reconocimiento de Patrones,Proyecto: Clasificador de objetos,project,45 min,8,,"Crea un clasificador que reconozca 5 objetos diferentes de tu mochila o escritorio. Entrena el modelo, pruébalo con objetos nuevos y mide qué tan preciso es.",false,ia,teachable
cuarto-egb,IA con Scratch,Extensiones de IA en Scratch,tutorial,25 min,9,,"Scratch tiene extensiones especiales para IA. Aprenderás a agregar la extensión de reconocimiento de voz y video sensing para hacer proyectos interactivos increíbles.",false,ia,scratch
cuarto-egb,IA con Scratch,Control por voz,tutorial,35 min,10,,"Programa un personaje que responda a comandos de voz. Di 'salta' y el gato saltará. Di 'baila' y el gato bailará. Aprenderás sobre reconocimiento de voz y cómo las computadoras entienden el lenguaje humano.",false,ia,scratch
cuarto-egb,IA con Scratch,Detección de movimiento,tutorial,30 min,11,,"Usa la cámara para detectar movimiento en Scratch. Crearás un juego donde mueves tu cuerpo para controlar al personaje. Es la misma tecnología que usan los videojuegos de baile.",false,ia,scratch
cuarto-egb,IA con Scratch,Proyecto: Juego controlado por IA,project,50 min,12,,"Combina todo: crea un juego que use reconocimiento de voz Y detección de movimiento. Podrías hacer un juego de baile, un entrenador de ejercicios, o un asistente virtual.",false,ia,scratch
cuarto-egb,Ética en IA,¿La IA siempre tiene razón?,video,20 min,13,,"La IA puede equivocarse, y a veces de formas injustas. Aprenderás sobre el sesgo en la IA: por qué algunos sistemas reconocen mejor ciertos rostros que otros, y por qué esto es un problema importante.",false,ia,scratch
cuarto-egb,Ética en IA,Debate: IA en nuestra vida,activity,30 min,14,,"¿Debería la IA tomar decisiones importantes? ¿Es justo que un algoritmo decida quién entra a una escuela? Debatiremos sobre los pros y contras de la IA en diferentes situaciones.",false,ia,scratch
cuarto-egb,Proyecto Final IA,Mi asistente inteligente,project,50 min,15,,"Diseña y programa tu propio asistente inteligente en Scratch. Debe poder reconocer al menos 3 comandos de voz y responder de forma útil. Sé creativo: puede ser un tutor, un contador de chistes, o un recordatorio.",false,ia,scratch
cuarto-egb,Proyecto Final IA,Feria de IA,activity,30 min,16,,"Presenta tu asistente inteligente. Explica cómo lo entrenaste, qué puede hacer, y qué aprendiste sobre la IA. Prueba los proyectos de tus compañeros y vota por el más creativo.",true,ia,scratch
cuarto-egb,Ciudadanía Digital,Bienvenido a Internet,video,15 min,1,,"Internet es como una ciudad gigante donde puedes aprender, jugar y comunicarte. Pero como en cualquier ciudad, hay reglas de seguridad que debes conocer. Aprenderás cómo funciona internet y por qué la seguridad es importante.",false,hacking,scratch
cuarto-egb,Ciudadanía Digital,Tu identidad digital,video,20 min,2,,"Todo lo que haces en internet deja una huella. Fotos, comentarios, likes... todo queda guardado. Aprenderás qué es la huella digital y por qué debes cuidar tu reputación en línea desde ahora.",false,hacking,scratch
cuarto-egb,Ciudadanía Digital,Información personal: ¿Qué NO compartir?,activity,25 min,3,,"Hay información que NUNCA debes compartir en internet: tu dirección, teléfono, escuela, contraseñas. Jugaremos a identificar qué es seguro compartir y qué no, y aprenderás a proteger tu privacidad.",false,hacking,scratch
cuarto-egb,Ciudadanía Digital,Creando reglas de seguridad,project,30 min,4,,"Diseña un póster con las 10 reglas de oro de la seguridad en internet. Usarás lo aprendido para crear material que puedas compartir con tu familia y amigos.",false,hacking,scratch
cuarto-egb,Contraseñas Seguras,¿Por qué necesitamos contraseñas?,video,15 min,5,,"Las contraseñas son como las llaves de tu casa digital. Protegen tus cuentas, tus fotos, tus mensajes. Aprenderás por qué '123456' es la peor contraseña del mundo y cómo los hackers intentan adivinarlas.",false,hacking,scratch
cuarto-egb,Contraseñas Seguras,Anatomía de una contraseña fuerte,tutorial,25 min,6,,"Una contraseña fuerte tiene: letras mayúsculas y minúsculas, números, símbolos, y al menos 12 caracteres. Aprenderás técnicas para crear contraseñas que puedas recordar pero que sean imposibles de adivinar.",false,hacking,scratch
cuarto-egb,Contraseñas Seguras,El método de la frase,activity,20 min,7,,"Convierte una frase en una contraseña súper segura. 'Mi gato Pelusa tiene 4 patas' se convierte en 'MgPt4p!'. Practicarás creando contraseñas memorables y seguras para diferentes cuentas.",false,hacking,scratch
cuarto-egb,Contraseñas Seguras,Proyecto: Gestor de contraseñas,project,35 min,8,,"Crea tu propio sistema para recordar contraseñas de forma segura. Aprenderás sobre gestores de contraseñas y por qué son mejores que escribirlas en un papel.",false,hacking,scratch
cuarto-egb,Amenazas en Línea,¿Qué es el phishing?,video,20 min,9,,"El phishing es cuando alguien finge ser otra persona para robarte información. Pueden hacerse pasar por tu banco, una tienda, o incluso un amigo. Aprenderás a identificar estos engaños.",false,hacking,scratch
cuarto-egb,Amenazas en Línea,Detective de correos falsos,activity,30 min,10,,"Analiza correos electrónicos reales y falsos. Buscarás las señales de alerta: errores de ortografía, direcciones sospechosas, urgencia falsa, links extraños. Te convertirás en un experto detectando estafas.",false,hacking,scratch
cuarto-egb,Amenazas en Línea,Virus y malware,video,20 min,11,,"Los virus informáticos son programas maliciosos que pueden dañar tu computadora o robar tu información. Aprenderás cómo se propagan, qué daños causan, y cómo protegerte con antivirus y sentido común.",false,hacking,scratch
cuarto-egb,Amenazas en Línea,Simulación: Ataque de phishing,activity,35 min,12,,"Participa en una simulación segura donde intentaremos 'engañarte' con correos falsos. Verás qué tan bien puedes detectar las amenazas y aprenderás de tus errores en un ambiente controlado.",false,hacking,scratch
cuarto-egb,Proyecto Final Seguridad,Campaña de concientización,project,45 min,13,,"Crea una campaña para enseñar seguridad digital a otros niños. Puede ser un video, una presentación, un cómic, o un juego. El objetivo es que otros aprendan a protegerse en internet.",false,hacking,scratch
cuarto-egb,Proyecto Final Seguridad,Presentación a la comunidad,activity,30 min,14,,"Presenta tu campaña a la clase, a otros grados, o incluso a tus padres. Explica los peligros de internet y cómo protegerse. Responde preguntas y ayuda a otros a ser más seguros.",false,hacking,scratch
cuarto-egb,Proyecto Final Seguridad,Certificación: Ciudadano Digital Seguro,activity,15 min,15,,"¡Felicitaciones! Has completado el curso de Ciudadanía Digital. Recibirás tu certificado de 'Ciudadano Digital Seguro' y un resumen de todo lo que aprendiste para seguir practicando.",true,hacking,scratch
